,supermercado,precio
2283,Hipercor,9.95
2284,Hipercor,11.00
2285,Hipercor,11.22
2286,Hipercor,6.62
2287,Hipercor,6.99
2288,Hipercor,7.08
2289,Hipercor,7.15
2290,Hipercor,8.03
2291,Hipercor,8.19
2292,Hipercor,6.62
2293,Hipercor,6.99
2294,Hipercor,7.08
2295,Hipercor,7.15
2296,Hipercor,7.86
2297,Hipercor,8.01
2298,Hipercor,9.75
2299,Hipercor,13.00
2300,Hipercor,13.26
2301,Hipercor,13.90
2302,Hipercor,14.28
2303,Hipercor,25.95
2304,Hipercor,27.75
2305,Hipercor,28.52
2306,Hipercor,28.95
2307,Hipercor,29.95
2308,Hipercor,31.34
2309,Hipercor,31.96
2310,Hipercor,34.28
2311,Hipercor,39.19
2312,Hipercor,40.95
2313,Hipercor,41.49
2314,Hipercor,41.76
2315,Hipercor,42.99
2316,Hipercor,43.99
2317,Hipercor,44.75
2318,Hipercor,45.23
2319,Hipercor,52.75
2320,Hipercor,56.66
2321,Hipercor,9.69
2322,Hipercor,9.85
2323,Hipercor,11.23
2324,Hipercor,11.45
2325,Hipercor,9.69
2326,Hipercor,9.85
2327,Hipercor,10.75
2328,Hipercor,10.96
2329,Hipercor,9.69
2330,Hipercor,9.85
2331,Hipercor,10.75
2332,Hipercor,10.96
2333,Hipercor,10.62
2334,Hipercor,10.83
2335,Hipercor,2.17
2336,Hipercor,2.25
2337,Hipercor,16.05
2338,Hipercor,16.37
2339,Hipercor,14.60
2340,Hipercor,14.60
2341,Hipercor,14.60
2342,Hipercor,6.20
2343,Hipercor,6.34
2344,Hipercor,9.90
2345,Hipercor,2.85
2346,Hipercor,2.90
2347,Hipercor,11.86
2348,Hipercor,12.09
2349,Hipercor,14.29
2350,Hipercor,14.43
2351,Hipercor,14.71
2352,Hipercor,14.18
2353,Hipercor,14.29
2354,Hipercor,14.46
2355,Hipercor,15.48
2356,Hipercor,15.78
2357,Hipercor,16.25
2358,Hipercor,11.86
2359,Hipercor,12.09
2360,Hipercor,12.45
2361,Hipercor,9.80
2362,Hipercor,9.99
2363,Hipercor,11.33
2364,Hipercor,46.95
2365,Hipercor,47.88
2366,Hipercor,54.24
2367,Hipercor,11.39
2368,Hipercor,11.61
2369,Hipercor,11.89
2370,Hipercor,11.99
2371,Hipercor,12.12
2372,Hipercor,14.43
2373,Hipercor,14.71
2374,Hipercor,14.85
2375,Hipercor,15.14
2376,Hipercor,42.29
2377,Hipercor,43.13
2378,Hipercor,33.95
2379,Hipercor,34.62
2380,Hipercor,34.95
2381,Hipercor,52.95
2382,Hipercor,54.00
2383,Hipercor,55.75
2384,Hipercor,56.86
2385,Hipercor,57.50
2386,Hipercor,14.85
2387,Hipercor,15.14
2388,Hipercor,15.65
2389,Hipercor,15.96
2390,Hipercor,12.09
2391,Hipercor,12.12
2392,Hipercor,12.36
2393,Hipercor,9.80
2394,Hipercor,9.99
2395,Hipercor,11.38
2396,Hipercor,46.95
2397,Hipercor,47.88
2398,Hipercor,54.24
2399,Hipercor,6.86
2400,Hipercor,11.38
2401,Hipercor,12.63
2402,Hipercor,13.45
2403,Hipercor,15.74
2404,Hipercor,16.35
2405,Hipercor,16.67
2406,Hipercor,56.14
2407,Hipercor,60.98
2408,Hipercor,65.10
2409,Hipercor,26.95
2410,Hipercor,29.56
2411,Hipercor,7.86
2412,Hipercor,8.01
2413,Hipercor,13.29
2414,Hipercor,13.55
2415,Hipercor,47.57
2416,Hipercor,48.52
2417,Hipercor,13.29
2418,Hipercor,13.55
2419,Hipercor,17.04
2420,Hipercor,17.38
2421,Hipercor,8.52
2422,Hipercor,8.69
2423,Hipercor,15.57
2424,Hipercor,15.88
2425,Hipercor,14.24
2426,Hipercor,14.52
2427,Hipercor,13.29
2428,Hipercor,13.55
2429,Hipercor,16.14
2430,Hipercor,16.46
2431,Hipercor,13.29
2432,Hipercor,13.55
2433,Hipercor,7.86
2434,Hipercor,8.25
2435,Hipercor,8.41
2436,Hipercor,47.57
2437,Hipercor,48.52
2438,Hipercor,11.69
2439,Hipercor,12.05
2440,Hipercor,12.29
2441,Hipercor,10.57
2442,Hipercor,11.72
2443,Hipercor,13.32
2444,Hipercor,13.58
2445,Hipercor,47.57
2446,Hipercor,48.52
2447,Hipercor,9.23
2448,Hipercor,9.41
2449,Hipercor,2.95
2450,Hipercor,2.95
2451,Hipercor,2.95
2452,Hipercor,29.95
2453,Hipercor,33.95
2454,Hipercor,42.71
2455,Hipercor,43.56
2456,Hipercor,44.85
2457,Hipercor,49.95
2458,Hipercor,54.95
2459,Hipercor,67.48
2460,Hipercor,68.82
2461,Hipercor,70.85
2462,Hipercor,17.90
2463,Hipercor,18.25
2464,Hipercor,9.50
2465,Hipercor,9.69
2466,Hipercor,137.88
2467,Hipercor,151.30
2468,Hipercor,154.32
2469,Hipercor,15.19
2470,Hipercor,15.49
2471,Hipercor,54.10
2472,Hipercor,55.18
2473,Hipercor,11.32
2474,Hipercor,11.54
2475,Hipercor,9.95
2476,Hipercor,10.60
2477,Hipercor,10.81
2478,Hipercor,11.22
2479,Hipercor,11.44
2480,Hipercor,11.69
2481,Hipercor,12.49
2482,Hipercor,12.99
2483,Hipercor,13.24
2484,Hipercor,2.75
2485,Hipercor,53.24
2486,Hipercor,54.30
2487,Hipercor,9.14
2488,Hipercor,9.32
2489,Hipercor,7.90
2490,Hipercor,8.08
2491,Hipercor,1.89
2492,Hipercor,6.35
2493,Hipercor,6.47
2494,Hipercor,16.14
2495,Hipercor,16.46
2496,Hipercor,16.14
2497,Hipercor,16.46
2498,Hipercor,25.95
2499,Hipercor,28.52
2500,Hipercor,29.09
2501,Hipercor,14.05
2502,Hipercor,33.33
2503,Hipercor,33.99
2504,Hipercor,19.00
2505,Hipercor,19.38
2506,Mercadona,6.75
2507,Mercadona,6.95
2508,Mercadona,7.09
2509,Mercadona,7.62
2510,Mercadona,8.00
2511,Mercadona,6.75
2512,Mercadona,6.95
2513,Mercadona,7.09
2514,Mercadona,7.62
2515,Mercadona,8.00
2516,Mercadona,19.35
2517,Mercadona,19.85
2518,Mercadona,20.25
2519,Mercadona,22.76
2520,Mercadona,23.90
2521,Mercadona,19.35
2522,Mercadona,19.85
2523,Mercadona,20.25
2524,Mercadona,22.76
2525,Mercadona,23.90
2526,Mercadona,2.90
2527,Mercadona,3.00
2528,Mercadona,3.06
2529,Mercadona,3.14
2530,Mercadona,3.30
2531,Mercadona,8.85
2532,Mercadona,8.95
2533,Mercadona,9.13
2534,Mercadona,9.19
2535,Mercadona,9.65
2536,Mercadona,25.95
2537,Mercadona,26.70
2538,Mercadona,27.23
2539,Mercadona,27.43
2540,Mercadona,28.80
2541,Mercadona,7.60
2542,Mercadona,7.71
2543,Mercadona,7.75
2544,Mercadona,8.10
2545,Mercadona,7.30
2546,Mercadona,7.31
2547,Mercadona,7.45
2548,Mercadona,7.48
2549,Mercadona,7.85
2550,Mercadona,7.75
2551,Mercadona,7.90
2552,Mercadona,8.06
2553,Mercadona,8.30
2554,Mercadona,8.52
2555,Mercadona,8.95
2556,Mercadona,22.50
2557,Mercadona,23.40
2558,Mercadona,23.87
2559,Mercadona,24.30
2560,Mercadona,25.05
2561,Mercadona,26.30
